model,year,price,transmission,mileage,fuelType,mpg,engineSize
 Aygo,2018,7300,Manual,14521,Gasoline,69.0,1.0
 Aygo,2018,8973,Automatic,10001,Gasoline,56.5,1.0
 Aygo,2015,6400,Manual,32765,Gasoline,69.0,1.0
 Aygo,2017,7200,Manual,16669,Gasoline,69.0,1.0
 Aygo,2018,7300,Manual,15223,Gasoline,69.0,1.0
 Aygo,2018,7300,Manual,14340,Gasoline,69.0,1.0
 Aygo,2017,7300,Manual,38144,Gasoline,68.9,1.0
 Aygo,2013,4325,Manual,25454,Gasoline,65.7,1.0
 Aygo,2017,7325,Manual,15818,Gasoline,68.9,1.0
 Aygo,2018,8485,Manual,12865,Gasoline,68.9,1.0
 Aygo,2015,5789,Manual,34231,Gasoline,69.0,1.0
 Aygo,2014,5799,Manual,37972,Gasoline,69.0,1.0
 Aygo,2017,6299,Manual,21414,Gasoline,69.0,1.0
 Aygo,2017,6500,Manual,20302,Gasoline,69.0,1.0
 Aygo,2012,3985,Manual,78848,Gasoline,65.7,1.0
 Aygo,2012,4395,Manual,38000,Gasoline,65.7,1.0
 Aygo,2018,6635,Manual,17822,Gasoline,69.0,1.0
 Aygo,2018,10000,Automatic,15295,Gasoline,56.5,1.0
 Aygo,2015,6000,Manual,27120,Gasoline,69.0,1.0
 Aygo,2015,6400,Manual,33505,Gasoline,69.0,1.0
 Aygo,2016,7900,Manual,10302,Gasoline,69.0,1.0
 Aygo,2016,5985,Manual,13826,Gasoline,69.0,1.0
 Aygo,2018,8685,Manual,8764,Gasoline,56.5,1.0
 Aygo,2018,7961,Manual,13663,Gasoline,56.5,1.0
 Aygo,2017,6000,Manual,22452,Gasoline,69.0,1.0
 Aygo,2017,8000,Automatic,10563,Gasoline,67.0,1.0
 Aygo,2012,4285,Manual,15585,Gasoline,65.7,1.0
 Aygo,2019,8500,Manual,11805,Gasoline,56.5,1.0
 Aygo,2018,7985,Automatic,14949,Gasoline,67.0,1.0
 Aygo,2018,7785,Automatic,19459,Gasoline,67.0,1.0
 Aygo,2016,7800,Manual,19020,Gasoline,69.0,1.0
 Aygo,2017,7500,Manual,11784,Gasoline,69.0,1.0
 Aygo,2018,9300,Manual,11933,Gasoline,56.5,1.0
 Aygo,2017,6000,Manual,13645,Gasoline,69.0,1.0
 Aygo,2017,8000,Manual,7078,Gasoline,68.9,1.0
 Aygo,2017,8500,Manual,8877,Gasoline,68.9,1.0
 Aygo,2017,7800,Manual,17283,Gasoline,68.9,1.0
 Aygo,2017,8800,Automatic,8973,Gasoline,67.0,1.0
 Aygo,2019,8475,Manual,14152,Gasoline,56.5,1.0
 Aygo,2015,5975,Manual,36254,Gasoline,69.0,1.0
 Aygo,2019,8475,Manual,13752,Gasoline,56.5,1.0
 Aygo,2017,7775,Manual,17918,Gasoline,68.9,1.0
 Aygo,2018,8489,Manual,12493,Gasoline,56.5,1.0
 Aygo,2014,4500,Manual,44000,Gasoline,65.7,1.0
 Aygo,2017,8275,Manual,21145,Gasoline,68.9,1.0
 Aygo,2016,6985,Automatic,44696,Gasoline,67.0,1.0
 Aygo,2018,8675,Manual,15587,Gasoline,68.9,1.0
 Aygo,2019,9275,Manual,9071,Gasoline,56.5,1.0
 Aygo,2015,5999,Manual,11654,Gasoline,69.0,1.0
 Aygo,2017,6975,Manual,11174,Gasoline,69.0,1.0
 Aygo,2019,8975,Manual,11215,Gasoline,56.5,1.0
 Aygo,2014,5475,Manual,31294,Gasoline,69.0,1.0
 Aygo,2016,6975,Manual,21441,Gasoline,69.0,1.0
 Aygo,2015,5475,Manual,54417,Gasoline,69.0,1.0
 Aygo,2014,5695,Manual,51196,Gasoline,69.0,1.0
 Aygo,2015,7995,Automatic,32000,Gasoline,67.0,1.0
 Aygo,2016,5990,Manual,24194,Gasoline,69.0,1.0
 Aygo,2017,6799,Manual,13255,Gasoline,69.0,1.0
 Aygo,2016,6999,Manual,24755,Gasoline,69.0,1.0
 Aygo,2017,7317,Manual,26640,Gasoline,68.9,1.0
 Aygo,2019,10261,Automatic,3281,Gasoline,55.4,1.0
 Aygo,2016,6999,Manual,12689,Gasoline,69.0,1.0
 Aygo,2016,6478,Manual,30204,Gasoline,69.0,1.0
 Aygo,2015,5999,Manual,31864,Gasoline,69.0,1.0
 Aygo,2018,7799,Manual,5574,Gasoline,56.5,1.0
 Aygo,2016,7599,Manual,11632,Gasoline,69.0,1.0
 Aygo,2017,5699,Manual,21114,Gasoline,69.0,1.0
 Aygo,2016,7499,Manual,27544,Gasoline,69.0,1.0
 Aygo,2019,9699,Manual,7459,Gasoline,57.7,1.0
 Aygo,2017,6699,Manual,11620,Gasoline,69.0,1.0
 Aygo,2017,6999,Manual,28000,Gasoline,68.9,1.0
 Aygo,2017,8000,Manual,32000,Gasoline,68.9,1.0
 Aygo,2018,7200,Manual,10707,Gasoline,69.0,1.0
 Aygo,2019,9999,Manual,20,Gasoline,57.7,1.0
 Aygo,2016,6899,Manual,22786,Gasoline,69.0,1.0
 Aygo,2019,8461,Manual,41,Gasoline,56.5,1.0
 Aygo,2019,10985,Manual,793,Gasoline,57.7,1.0
 Aygo,2014,4600,Manual,71017,Gasoline,65.7,1.0
 Aygo,2009,4050,Manual,28230,Gasoline,62.8,1.0
 Aygo,2015,5995,Manual,20190,Gasoline,69.0,1.0
 Aygo,2019,8799,Manual,14303,Gasoline,56.5,1.0
 Aygo,2019,9999,Manual,20,Gasoline,57.7,1.0
 Aygo,2007,1991,Manual,119213,Gasoline,61.4,1.0
 Aygo,2017,8999,Automatic,12945,Gasoline,67.3,1.0
 Aygo,2019,9499,Automatic,8185,Gasoline,56.5,1.0
 Aygo,2019,7999,Manual,22338,Gasoline,56.5,1.0
 Aygo,2017,8399,Automatic,16797,Gasoline,67.0,1.0
 Aygo,2018,9650,Automatic,5118,Gasoline,67.3,1.0
 Aygo,2012,4450,Manual,25919,Gasoline,65.7,1.0
 Aygo,2017,7299,Manual,48238,Gasoline,68.9,1.0
 Aygo,2019,7999,Manual,21473,Gasoline,56.5,1.0
 Aygo,2018,8950,Automatic,9867,Gasoline,67.0,1.0
 Aygo,2018,8750,Automatic,14624,Gasoline,67.0,1.0
 Aygo,2016,6950,Manual,18376,Gasoline,69.0,1.0
 Aygo,2012,3950,Manual,55000,Gasoline,65.7,1.0
 Aygo,2017,6950,Manual,20643,Gasoline,68.9,1.0
 Aygo,2011,3491,Manual,87125,Gasoline,61.4,1.0
 Aygo,2011,2991,Manual,83684,Gasoline,61.4,1.0
 Aygo,2016,6450,Manual,14988,Gasoline,69.0,1.0
 Aygo,2017,7450,Manual,15000,Gasoline,68.9,1.0
 Aygo,2019,10450,Manual,4859,Gasoline,56.5,1.0
 Aygo,2017,7450,Manual,17186,Gasoline,68.9,1.0
 Aygo,2018,7950,Manual,12780,Gasoline,68.9,1.0
 Aygo,2019,8750,Manual,10000,Gasoline,56.5,1.0
 Aygo,2018,9450,Manual,1350,Gasoline,56.5,1.0
 Aygo,2019,10991,Manual,2365,Gasoline,57.7,1.0
 Aygo,2018,8950,Manual,4515,Gasoline,56.5,1.0
 Aygo,2011,5995,Automatic,43208,Gasoline,61.4,1.0
 Aygo,2018,8450,Manual,16200,Gasoline,68.9,1.0
 Aygo,2019,8291,Manual,5081,Gasoline,56.5,1.0
 Aygo,2019,7991,Manual,10,Gasoline,56.5,1.0
 Aygo,2018,7991,Manual,31129,Gasoline,56.5,1.0
 Aygo,2018,7793,Manual,10600,Gasoline,69.0,1.0
 Aygo,2017,7495,Manual,28000,Gasoline,68.9,1.0
 Aygo,2018,8495,Manual,7479,Gasoline,56.5,1.0
 Aygo,2019,9795,Manual,4924,Gasoline,57.7,1.0
 Aygo,2018,8495,Manual,16169,Gasoline,56.5,1.0
 Aygo,2019,8795,Manual,7377,Gasoline,56.5,1.0
 Aygo,2016,6995,Manual,25000,Gasoline,69.0,1.0
 Aygo,2016,6995,Manual,37052,Gasoline,69.0,1.0
 Aygo,2017,6950,Manual,40231,Gasoline,68.9,1.0
 Aygo,2008,4499,Semi-Auto,24357,Gasoline,61.4,1.0
 Aygo,2010,5699,Semi-Auto,16681,Gasoline,61.4,1.0
 Aygo,2009,4999,Semi-Auto,42751,Gasoline,61.4,1.0
 Aygo,2011,3995,Manual,39785,Gasoline,61.4,1.0
 Aygo,2018,7695,Manual,22066,Gasoline,68.9,1.0
 Aygo,2019,8995,Manual,1729,Gasoline,56.5,1.0
 Aygo,2018,8290,Manual,15000,Gasoline,56.5,1.0
 Aygo,2018,6250,Manual,33150,Gasoline,69.0,1.0
 Aygo,2019,8491,Manual,2294,Gasoline,56.5,1.0
 Aygo,2016,6390,Manual,8835,Gasoline,69.0,1.0
 Aygo,2019,9491,Manual,1289,Gasoline,57.7,1.0
 Aygo,2019,8991,Manual,1223,Gasoline,56.5,1.0
 Aygo,2017,6790,Manual,10293,Gasoline,69.0,1.0
 Aygo,2015,6599,Manual,15449,Gasoline,69.0,1.0
 Aygo,2013,4695,Manual,36475,Gasoline,65.7,1.0
 Aygo,2010,3500,Manual,42300,Gasoline,62.8,1.0
 Aygo,2016,7059,Manual,21494,Gasoline,69.0,1.0
 Aygo,2016,5125,Manual,40630,Gasoline,69.0,1.0
 Aygo,2019,6999,Manual,2738,Gasoline,56.5,1.0
 Aygo,2015,5999,Manual,19231,Gasoline,69.0,1.0
 Aygo,2017,9995,Automatic,6751,Gasoline,67.0,1.0
 Aygo,2015,6299,Manual,34578,Gasoline,69.0,1.0
 Aygo,2015,5499,Manual,16299,Gasoline,69.0,1.0
 Aygo,2010,2795,Manual,70000,Gasoline,62.8,1.0
 Aygo,2013,4599,Manual,47337,Gasoline,65.7,1.0
 Aygo,2013,3879,Manual,63460,Gasoline,65.7,1.0
 Aygo,2015,6599,Manual,22352,Gasoline,69.0,1.0
 Aygo,2018,8995,Automatic,6000,Gasoline,56.5,1.0
 Aygo,2013,3999,Manual,32001,Gasoline,65.7,1.0
 Aygo,2018,6495,Manual,14267,Gasoline,69.0,1.0
 Aygo,2014,4887,Manual,38377,Gasoline,65.7,1.0
 Aygo,2017,7995,Automatic,5416,Gasoline,67.0,1.0
 Aygo,2017,6095,Manual,27239,Gasoline,69.0,1.0
 Aygo,2017,6699,Manual,22613,Gasoline,69.0,1.0
 Aygo,2014,5679,Manual,46934,Gasoline,69.0,1.0
 Aygo,2016,8475,Automatic,10488,Gasoline,67.0,1.0
 Aygo,2019,9995,Manual,10,Gasoline,56.5,1.0
 Aygo,2019,9490,Manual,687,Gasoline,56.5,1.0
 Aygo,2010,2990,Manual,69000,Gasoline,62.8,1.0
 Aygo,2017,7490,Manual,20000,Gasoline,68.9,1.0
 Aygo,2011,3990,Manual,55000,Gasoline,61.4,1.0
 Aygo,2019,9990,Manual,15,Gasoline,56.5,1.0
 Aygo,2016,6990,Manual,14407,Gasoline,69.0,1.0
 Aygo,2011,2695,Manual,82708,Gasoline,61.4,1.0
 Aygo,2014,5198,Manual,17920,Gasoline,69.0,1.0
 Aygo,2007,2295,Manual,69492,Gasoline,61.4,1.0
 Aygo,2017,15000,Manual,7995,Gasoline,68.9,1.0
 Aygo,2017,7995,Manual,21212,Gasoline,68.9,1.0
 Aygo,2014,4495,Manual,40500,Gasoline,65.7,1.0
 Aygo,2015,6750,Manual,33365,Gasoline,69.0,1.0
 Aygo,2015,6450,Manual,14000,Gasoline,69.0,1.0
 Aygo,2018,9450,Automatic,5000,Gasoline,56.5,1.0
 Aygo,2017,8500,Semi-Auto,40506,Gasoline,67.3,1.0
 Aygo,2017,8295,Manual,10183,Gasoline,68.9,1.0
 Aygo,2019,12995,Automatic,10000,Other,56.5,1.0
 Aygo,2017,7295,Manual,32000,Gasoline,68.9,1.0
 Aygo,2018,9995,Automatic,13489,Other,67.3,1.0
 Aygo,2017,9295,Automatic,5716,Other,67.0,1.0
 Aygo,2017,7000,Manual,33921,Gasoline,68.9,1.0
 Aygo,2017,9200,Automatic,16257,Other,67.3,1.0
 Aygo,2018,6000,Manual,33857,Gasoline,69.0,1.0
 Aygo,2019,9800,Manual,3648,Gasoline,57.7,1.0
 Aygo,2017,9295,Automatic,10757,Other,67.3,1.0
 Aygo,2017,7500,Manual,13323,Gasoline,68.9,1.0
 Aygo,2017,8000,Automatic,34684,Other,67.3,1.0
 Aygo,2019,9700,Manual,7052,Gasoline,57.7,1.0
 Aygo,2020,10995,Automatic,500,Other,56.5,1.0
 Aygo,2019,10200,Manual,2755,Gasoline,57.7,1.0
 Aygo,2015,6490,Manual,47960,Gasoline,69.0,1.0
 Aygo,2019,9000,Manual,1255,Gasoline,56.5,1.0
 Aygo,2019,10495,Manual,3080,Gasoline,56.5,1.0
 Aygo,2018,8995,Manual,5699,Gasoline,56.5,1.0
 Aygo,2017,8495,Manual,4999,Gasoline,68.9,1.0
 Aygo,2017,11000,Automatic,18571,Other,67.3,1.0
 Aygo,2019,9600,Manual,1599,Gasoline,57.7,1.0
 Aygo,2019,10250,Manual,100,Gasoline,57.7,1.0
 Aygo,2012,3500,Manual,33231,Gasoline,61.4,1.0
 Aygo,2019,9490,Manual,20,Gasoline,56.5,1.0
 Aygo,2016,7490,Manual,8767,Gasoline,69.0,1.0
 Aygo,2017,9450,Automatic,13825,Other,67.3,1.0
 Aygo,2017,8190,Automatic,12681,Other,67.0,1.0
 Aygo,2017,7990,Automatic,38211,Other,67.3,1.0
 Aygo,2017,7150,Manual,16076,Gasoline,69.0,1.0
 Aygo,2016,8990,Automatic,18883,Other,67.0,1.0
 Aygo,2019,10690,Automatic,1927,Other,55.4,1.0
 Aygo,2016,6250,Manual,24125,Gasoline,69.0,1.0
 Aygo,2017,8890,Automatic,21890,Other,67.3,1.0
 Aygo,2019,9850,Manual,5000,Gasoline,56.5,1.0
 Aygo,2016,8190,Automatic,6999,Other,67.0,1.0
 Aygo,2017,8590,Automatic,5381,Other,67.0,1.0
 Aygo,2017,9791,Automatic,18228,Other,67.3,1.0
 Aygo,2019,10390,Manual,3000,Gasoline,57.7,1.0
 Aygo,2017,9350,Automatic,6485,Other,67.3,1.0
 Aygo,2019,11000,Automatic,3012,Other,55.4,1.0
 Aygo,2017,9495,Automatic,23378,Other,67.3,1.0
 Aygo,2018,8491,Manual,8000,Gasoline,56.5,1.0
 Aygo,2017,7290,Manual,15075,Gasoline,69.0,1.0
 Aygo,2017,9990,Automatic,7189,Other,67.3,1.0
 Aygo,2017,7990,Manual,17915,Gasoline,68.9,1.0
 Aygo,2017,9450,Automatic,7235,Other,67.3,1.0
 Aygo,2017,6890,Manual,9092,Gasoline,69.0,1.0
 Aygo,2015,7990,Automatic,24602,Other,67.0,1.0
 Aygo,2019,9990,Automatic,5000,Other,56.5,1.0
 Aygo,2015,5990,Manual,26000,Gasoline,69.0,1.0
 Aygo,2019,10350,Manual,3000,Gasoline,57.7,1.0
 Aygo,2019,10350,Manual,2000,Gasoline,57.7,1.0
 Aygo,2019,10350,Manual,2000,Gasoline,57.7,1.0
 Aygo,2019,10350,Manual,2000,Gasoline,57.7,1.0
 Aygo,2019,10000,Manual,150,Gasoline,57.7,1.0
 Aygo,2007,1995,Manual,75900,Gasoline,61.4,1.0
 Aygo,2013,5500,Manual,29446,Gasoline,65.7,1.0
 Aygo,2019,10000,Manual,150,Gasoline,57.7,1.0
 Aygo,2019,8900,Manual,5897,Gasoline,56.5,1.0
 Aygo,2011,2395,Manual,76552,Gasoline,61.4,1.0
 Aygo,2005,1295,Manual,88836,Gasoline,61.4,1.0
 Aygo,2016,8000,Automatic,17035,Gasoline,67.0,1.0
 Aygo,2017,8295,Manual,34002,Gasoline,68.9,1.0
 Aygo,2019,8500,Manual,6474,Gasoline,56.5,1.0
 Aygo,2019,10750,Semi-Auto,3029,Gasoline,55.4,1.0
 Aygo,2015,5999,Manual,39865,Gasoline,69.0,1.0
 Aygo,2016,5000,Manual,34732,Gasoline,69.0,1.0
 Aygo,2017,7500,Automatic,20588,Gasoline,67.0,1.0
 Aygo,2018,8000,Manual,9908,Gasoline,68.9,1.0
 Aygo,2017,6600,Manual,26357,Gasoline,69.0,1.0
 Aygo,2017,7650,Automatic,44152,Gasoline,67.3,1.0
 Aygo,2017,8000,Manual,20617,Gasoline,68.9,1.0
 Aygo,2017,7700,Manual,30635,Gasoline,68.9,1.0
 Aygo,2016,5700,Manual,30908,Gasoline,69.0,1.0
 Aygo,2018,7000,Manual,12199,Gasoline,69.0,1.0
 Aygo,2018,9200,Automatic,9855,Gasoline,67.3,1.0
 Aygo,2017,7000,Manual,18589,Gasoline,68.9,1.0
 Aygo,2017,7100,Automatic,42591,Gasoline,67.0,1.0
 Aygo,2017,6800,Manual,31851,Gasoline,68.9,1.0
 Aygo,2016,6100,Manual,20027,Gasoline,69.0,1.0
 Aygo,2017,7100,Manual,29384,Gasoline,68.9,1.0
 Aygo,2018,8995,Manual,18215,Gasoline,68.9,1.0
 Aygo,2017,8490,Manual,14513,Other,68.9,1.0
 Aygo,2017,8390,Manual,19088,Gasoline,68.9,1.0
 Aygo,2020,12500,Manual,616,Gasoline,57.7,1.0
 Aygo,2018,8550,Manual,11839,Gasoline,68.9,1.0
 Aygo,2018,9995,Manual,11704,Gasoline,56.5,1.0
 Aygo,2017,8900,Automatic,15288,Gasoline,67.3,1.0
 Aygo,2019,10700,Manual,4300,Gasoline,56.5,1.0
 Aygo,2017,7600,Manual,15372,Gasoline,68.9,1.0
 Aygo,2015,5750,Manual,26968,Gasoline,69.0,1.0
 Aygo,2018,10495,Automatic,6238,Other,67.3,1.0
 Aygo,2017,8579,Automatic,6433,Other,67.0,1.0
 Aygo,2018,8995,Manual,15174,Gasoline,68.9,1.0
 Aygo,2017,7880,Manual,22479,Gasoline,69.0,1.0
 Aygo,2017,7495,Manual,13485,Gasoline,69.0,1.0
 Aygo,2017,8900,Automatic,20868,Other,67.0,1.0
 Aygo,2018,9195,Automatic,8460,Other,56.5,1.0
 Aygo,2016,6550,Manual,31624,Gasoline,69.0,1.0
 Aygo,2017,9880,Automatic,9149,Other,67.3,1.0
 Aygo,2020,9995,Manual,649,Gasoline,56.5,1.0
 Aygo,2017,8550,Manual,10687,Gasoline,68.9,1.0
 Aygo,2020,11360,Manual,560,Gasoline,57.7,1.0
 Aygo,2018,8326,Automatic,41802,Other,67.0,1.0
 Aygo,2019,10382,Manual,500,Gasoline,57.7,1.0
 Aygo,2019,10382,Manual,350,Gasoline,57.7,1.0
 Aygo,2017,6821,Manual,12346,Gasoline,69.0,1.0
 Aygo,2017,8378,Automatic,14041,Other,67.0,1.0
 Aygo,2014,6385,Manual,26866,Gasoline,69.0,1.0
 Aygo,2017,7998,Manual,23406,Gasoline,68.9,1.0
 Aygo,2017,6495,Manual,20023,Gasoline,69.0,1.0
 Aygo,2018,10500,Manual,7094,Gasoline,56.5,1.0
 Aygo,2016,8998,Automatic,4098,Other,67.0,1.0
 Aygo,2017,8390,Manual,10575,Gasoline,68.9,1.0
 Aygo,2017,7880,Manual,16882,Gasoline,68.9,1.0
 Aygo,2019,11995,Automatic,1092,Other,55.4,1.0
 Aygo,2018,8850,Automatic,31182,Other,67.3,1.0
 Aygo,2019,10995,Automatic,8234,Other,55.4,1.0
 Aygo,2017,8998,Manual,4643,Gasoline,68.9,1.0
 Aygo,2018,8220,Manual,23810,Gasoline,69.0,1.0
 Aygo,2017,8495,Automatic,23545,Other,67.0,1.0
 Aygo,2019,10750,Manual,32,Gasoline,57.7,1.0
 Aygo,2017,9370,Manual,17443,Gasoline,68.9,1.0
 Aygo,2018,8720,Manual,26832,Gasoline,68.9,1.0
 Aygo,2019,10750,Manual,32,Gasoline,57.7,1.0
 Aygo,2017,9500,Automatic,8145,Other,67.3,1.0
 Aygo,2019,9495,Manual,9057,Gasoline,57.7,1.0
 Aygo,2020,11500,Manual,472,Gasoline,56.5,1.0
 Aygo,2018,9250,Automatic,11604,Other,67.0,1.0
 Aygo,2018,9998,Manual,8410,Gasoline,68.9,1.0
 Aygo,2017,8295,Manual,37973,Gasoline,68.9,1.0
 Aygo,2008,2495,Manual,99000,Gasoline,61.4,1.0
 Aygo,2017,5900,Manual,22066,Gasoline,69.0,1.0
 Aygo,2017,7100,Manual,21441,Gasoline,68.9,1.0
 Aygo,2017,6900,Manual,17186,Gasoline,68.9,1.0
 Aygo,2019,10695,Automatic,1820,Other,56.5,1.0
 Aygo,2009,5995,Automatic,6000,Gasoline,61.4,1.0
 Aygo,2014,4495,Manual,60756,Gasoline,65.7,1.0
 Aygo,2017,7950,Manual,13085,Gasoline,68.9,1.0
 Aygo,2017,8750,Automatic,11057,Other,67.0,1.0
 Aygo,2009,3295,Manual,77000,Gasoline,62.8,1.0
 Aygo,2017,8995,Automatic,19759,Other,67.3,1.0
 Aygo,2017,8500,Automatic,3620,Gasoline,67.0,1.0
 Aygo,2018,8000,Manual,8245,Gasoline,68.9,1.0
 Aygo,2016,9795,Automatic,3455,Other,67.0,1.0
 Aygo,2014,6095,Manual,27690,Other,69.0,1.0
 Aygo,2019,10495,Automatic,4600,Gasoline,55.4,1.0
 Aygo,2018,7800,Manual,12142,Gasoline,68.9,1.0
 Aygo,2017,5000,Manual,72966,Gasoline,69.0,1.0
 Aygo,2011,4295,Manual,39841,Gasoline,61.4,1.0
 Aygo,2017,9495,Automatic,16557,Other,67.3,1.0
 Aygo,2017,9995,Automatic,13227,Other,67.0,1.0
 Aygo,2017,9795,Automatic,10068,Other,67.3,1.0
 Aygo,2016,8695,Automatic,15314,Other,67.0,1.0
 Aygo,2017,10250,Automatic,9050,Other,67.3,1.0
 Aygo,2017,9495,Automatic,18309,Other,67.3,1.0
 Aygo,2018,9950,Automatic,14012,Other,67.3,1.0
 Aygo,2017,7150,Manual,5612,Gasoline,69.0,1.0
 Aygo,2013,4995,Manual,41450,Gasoline,65.7,1.0
 Aygo,2014,6495,Automatic,32268,Other,62.8,1.0
 Aygo,2015,6299,Manual,17552,Gasoline,69.0,1.0
 Aygo,2018,8794,Manual,4075,Gasoline,56.5,1.0
 Aygo,2017,9494,Automatic,22611,Other,67.3,1.0
 Aygo,2018,9995,Automatic,7670,Other,67.3,1.0
 Aygo,2019,9995,Manual,2241,Gasoline,56.5,1.0
 Aygo,2019,9795,Manual,2743,Gasoline,56.5,1.0
 Aygo,2017,8695,Automatic,9427,Other,67.0,1.0
 Aygo,2017,9595,Automatic,7618,Other,67.3,1.0
 Aygo,2019,9694,Manual,100,Gasoline,56.5,1.0
 Aygo,2018,9095,Automatic,7077,Other,67.0,1.0
 Aygo,2017,8690,Manual,2908,Gasoline,68.9,1.0
 Aygo,2016,6275,Manual,43491,Other,69.0,1.0
 C-HR,2017,20500,Automatic,26779,Hybrid,74.3,1.8
 C-HR,2017,20500,Automatic,18079,Hybrid,74.3,1.8
 C-HR,2019,26250,Automatic,3045,Hybrid,74.3,1.8
 C-HR,2017,19965,Automatic,18000,Hybrid,74.3,1.8
 C-HR,2017,17998,Automatic,18295,Hybrid,74.3,1.8
 C-HR,2019,19495,Manual,11759,Gasoline,41.5,1.2
 C-HR,2018,17998,Automatic,18657,Hybrid,74.3,1.8
 C-HR,2017,13298,Manual,24254,Gasoline,47.9,1.2
 C-HR,2019,16495,Manual,14372,Gasoline,41.5,1.2
 C-HR,2018,19995,Automatic,16182,Hybrid,74.3,1.8
 C-HR,2017,20391,Automatic,31974,Hybrid,74.3,1.8
 C-HR,2017,15495,Manual,29557,Gasoline,47.9,1.2
 C-HR,2018,20998,Automatic,27931,Hybrid,74.3,1.8
 C-HR,2017,13998,Manual,33745,Gasoline,47.1,1.2
 C-HR,2019,17995,Manual,5905,Gasoline,41.5,1.2
 C-HR,2018,20995,Automatic,14735,Gasoline,44.8,1.2
 C-HR,2017,18495,Automatic,8100,Gasoline,47.9,1.2
 C-HR,2018,16995,Manual,13280,Gasoline,47.1,1.2
 C-HR,2017,20498,Automatic,23988,Hybrid,74.3,1.8
 C-HR,2018,21998,Automatic,22217,Hybrid,74.3,1.8
 C-HR,2018,17995,Automatic,14800,Gasoline,47.9,1.2
 C-HR,2018,20995,Automatic,23406,Hybrid,74.3,1.8
 C-HR,2019,22498,Automatic,17288,Hybrid,74.3,1.8
 C-HR,2019,22498,Automatic,14893,Hybrid,74.3,1.8
 C-HR,2017,13998,Manual,24612,Gasoline,47.9,1.2
 C-HR,2017,16498,Manual,22957,Gasoline,47.1,1.2
 C-HR,2017,18998,Automatic,24773,Hybrid,74.3,1.8
 C-HR,2018,21998,Automatic,9501,Hybrid,74.3,1.8
 C-HR,2019,22498,Automatic,16690,Hybrid,74.3,1.8
 C-HR,2019,23998,Automatic,9228,Hybrid,74.3,1.8
 C-HR,2017,15998,Manual,32770,Gasoline,47.1,1.2
 C-HR,2017,16998,Automatic,24717,Hybrid,74.3,1.8
 C-HR,2018,22498,Automatic,10491,Hybrid,74.3,1.8
 C-HR,2019,22498,Automatic,21566,Hybrid,74.3,1.8
 C-HR,2017,18998,Automatic,16451,Gasoline,44.8,1.2
 C-HR,2018,20498,Automatic,38908,Hybrid,74.3,1.8
 C-HR,2019,27440,Automatic,2905,Hybrid,57.7,1.8
 C-HR,2019,25998,Automatic,2996,Hybrid,74.3,1.8
 C-HR,2018,22990,Automatic,11911,Hybrid,74.3,1.8
 C-HR,2017,16998,Automatic,28183,Hybrid,74.3,1.8
 C-HR,2018,23440,Automatic,12814,Hybrid,74.3,1.8
 C-HR,2018,20690,Automatic,9246,Hybrid,74.3,1.8
 C-HR,2020,26995,Automatic,2500,Hybrid,54.3,2.0
 C-HR,2019,24495,Automatic,1100,Hybrid,74.3,1.8
 C-HR,2017,18498,Automatic,52625,Hybrid,74.3,1.8
 C-HR,2019,22998,Automatic,20786,Hybrid,74.3,1.8
 C-HR,2017,15798,Manual,28761,Gasoline,47.1,1.2
 C-HR,2017,16995,Automatic,42520,Hybrid,74.3,1.8
 C-HR,2017,17990,Automatic,29626,Gasoline,44.8,1.2
 C-HR,2019,18998,Manual,13044,Gasoline,41.5,1.2
 C-HR,2018,17798,Automatic,22418,Hybrid,74.3,1.8
 C-HR,2017,18995,Automatic,26955,Hybrid,74.3,1.8
 C-HR,2018,21995,Automatic,21995,Hybrid,74.3,1.8
 C-HR,2018,23990,Automatic,5810,Hybrid,74.3,1.8
 C-HR,2018,23990,Automatic,5500,Hybrid,74.3,1.8
 C-HR,2017,20998,Automatic,11610,Hybrid,74.3,1.8
 C-HR,2019,23995,Automatic,10880,Hybrid,74.3,1.8
 C-HR,2017,17295,Automatic,42520,Hybrid,74.3,1.8
 C-HR,2017,20970,Automatic,21278,Hybrid,74.3,1.8
 C-HR,2017,21990,Automatic,19741,Hybrid,74.3,1.8
 C-HR,2019,27490,Automatic,3800,Hybrid,57.7,1.8
 C-HR,2019,30990,Automatic,2500,Hybrid,54.3,2.0
 C-HR,2018,16998,Automatic,30239,Hybrid,74.3,1.8
 C-HR,2018,16998,Manual,25414,Gasoline,41.5,1.2
 C-HR,2019,23298,Automatic,9347,Hybrid,74.3,1.8
 C-HR,2018,23490,Automatic,5000,Hybrid,74.3,1.8
 C-HR,2017,20995,Automatic,17697,Hybrid,74.3,1.8
 C-HR,2018,18070,Manual,37003,Gasoline,41.5,1.2
 C-HR,2017,19495,Automatic,22508,Hybrid,74.3,1.8
 C-HR,2019,23995,Automatic,10532,Hybrid,74.3,1.8
 C-HR,2018,17498,Automatic,26078,Hybrid,74.3,1.8
 C-HR,2018,17498,Automatic,27450,Hybrid,74.3,1.8
 C-HR,2018,17798,Automatic,24248,Hybrid,74.3,1.8
 C-HR,2018,19998,Automatic,2092,Gasoline,34.5,1.2
 C-HR,2018,17998,Automatic,18147,Hybrid,74.3,1.8
 C-HR,2017,16998,Automatic,27304,Hybrid,74.3,1.8
 C-HR,2017,16498,Manual,12850,Gasoline,47.1,1.2
